,Entity,Regional Indicator,Year,Prevalence - Mental disorders - Sex: Both - Age: Age-standardized (Percent)
4096,Norway,Europe,2006,16.09463857422362
4097,Norway,Europe,2007,16.045120620804152
4098,Norway,Europe,2008,15.98473007627298
4099,Norway,Europe,2009,15.934041381970273
4100,Norway,Europe,2010,15.9118090547161
4101,Norway,Europe,2011,15.913823741453507
4102,Norway,Europe,2012,15.921737444785489
4103,Norway,Europe,2013,15.93573578311999
4104,Norway,Europe,2014,15.95335936840658
4105,Norway,Europe,2015,15.97259583528892
4106,Norway,Europe,2016,16.03261017658429
4107,Norway,Europe,2017,16.083554875436178
4108,Norway,Europe,2018,16.05901958335621
4109,Norway,Europe,2019,15.98195094563085
4380,Poland,Europe,1990,10.69319363997431
4381,Poland,Europe,1991,10.711004629839907
4382,Poland,Europe,1992,10.72727373141304
4383,Poland,Europe,1993,10.74159229375992
4384,Poland,Europe,1994,10.75229668701079
4385,Poland,Europe,1995,10.76195446619706
4386,Poland,Europe,1996,10.76796994269648
4387,Poland,Europe,1997,10.76600233154881
4388,Poland,Europe,1998,10.7604697502537
4389,Poland,Europe,1999,10.75146765108279
4390,Poland,Europe,2000,10.74127429952492
4391,Poland,Europe,2001,10.71579566937447
4392,Poland,Europe,2002,10.66795508789173
4393,Poland,Europe,2003,10.61244411106466
4394,Poland,Europe,2004,10.56306201778598
4395,Poland,Europe,2005,10.53499326249093
4396,Poland,Europe,2006,10.52647821853971
4397,Poland,Europe,2007,10.5245710039917
4398,Poland,Europe,2008,10.527538729774651
4399,Poland,Europe,2009,10.52846312419177
4400,Poland,Europe,2010,10.52444333350137
4401,Poland,Europe,2011,10.51748924519936
4402,Poland,Europe,2012,10.50817307314062
4403,Poland,Europe,2013,10.50017571294149
4404,Poland,Europe,2014,10.49031117001481
4405,Poland,Europe,2015,10.4795700714983
4406,Poland,Europe,2016,10.46987042389168
4407,Poland,Europe,2017,10.46187299309251
4408,Poland,Europe,2018,10.50271166174363
4409,Poland,Europe,2019,10.60162367233335
4410,Portugal,Europe,1990,18.65201594947618
4411,Portugal,Europe,1991,18.63235682619538
4412,Portugal,Europe,1992,18.62193085795682
4413,Portugal,Europe,1993,18.61640077288794
4414,Portugal,Europe,1994,18.61355792062633
4415,Portugal,Europe,1995,18.60933402642812
4416,Portugal,Europe,1996,18.65909673168837
4417,Portugal,Europe,1997,18.78450014466413
4418,Portugal,Europe,1998,18.932247953523028
4419,Portugal,Europe,1999,19.05811908031901
4420,Portugal,Europe,2000,19.11750516486955
4421,Portugal,Europe,2001,19.08230409100337
4422,Portugal,Europe,2002,18.99888378509359
4423,Portugal,Europe,2003,18.89999306619726
4424,Portugal,Europe,2004,18.8122877174469
4425,Portugal,Europe,2005,18.773988754212
4426,Portugal,Europe,2006,18.78960567767208
4427,Portugal,Europe,2007,18.8156293364591
4428,Portugal,Europe,2008,18.84770818561687
4429,Portugal,Europe,2009,18.874463328218567
4430,Portugal,Europe,2010,18.87206807733269
4431,Portugal,Europe,2011,18.80015527007754
4432,Portugal,Europe,2012,18.65842276126514
4433,Portugal,Europe,2013,18.48672875770555
4434,Portugal,Europe,2014,18.348049669318
4435,Portugal,Europe,2015,18.28341670946011
4436,Portugal,Europe,2016,18.36335289212731
4437,Portugal,Europe,2017,18.46452406294501
4438,Portugal,Europe,2018,18.4731976471389
4439,Portugal,Europe,2019,18.45128785304269
4500,Romania,Europe,1990,11.13208330945797
4501,Romania,Europe,1991,11.14683379968842
4502,Romania,Europe,1992,11.15780449819465
4503,Romania,Europe,1993,11.16922304144284
4504,Romania,Europe,1994,11.17801998919192
4505,Romania,Europe,1995,11.18271994721034
4506,Romania,Europe,1996,11.1929740136102
4507,Romania,Europe,1997,11.20820227553745
4508,Romania,Europe,1998,11.22561121272146
4509,Romania,Europe,1999,11.241665895238109
4510,Romania,Europe,2000,11.2513895276564
4511,Romania,Europe,2001,11.25343540912551
4512,Romania,Europe,2002,11.25158975740152
4513,Romania,Europe,2003,11.24105942201489
4514,Romania,Europe,2004,11.23321580258589
4515,Romania,Europe,2005,11.22144369497085
4516,Romania,Europe,2006,11.20278491136892
4517,Romania,Europe,2007,11.17619702105274
4518,Romania,Europe,2008,11.14938821957768
4519,Romania,Europe,2009,11.12994569875879
4520,Romania,Europe,2010,11.11019874891853
4521,Romania,Europe,2011,11.11314670145662
4522,Romania,Europe,2012,11.12596931835453
4523,Romania,Europe,2013,11.14321172127592
4524,Romania,Europe,2014,11.15386390393844
4525,Romania,Europe,2015,11.15419222959576
4526,Romania,Europe,2016,11.13722933795985
4527,Romania,Europe,2017,11.12238647806149
4528,Romania,Europe,2018,11.11292607982357
4529,Romania,Europe,2019,11.10257338806637
4530,Russia,Europe,1990,11.409786622892067
4531,Russia,Europe,1991,11.43533944516111
4532,Russia,Europe,1992,11.46009585595119
4533,Russia,Europe,1993,11.48469564981712
4534,Russia,Europe,1994,11.50943394922022
4535,Russia,Europe,1995,11.53397538692335
4536,Russia,Europe,1996,11.56400766292876
4537,Russia,Europe,1997,11.599614709961829
4538,Russia,Europe,1998,11.6348211940667
4539,Russia,Europe,1999,11.66049190422121
4540,Russia,Europe,2000,11.6701245785451
4541,Russia,Europe,2001,11.65651632756166
4542,Russia,Europe,2002,11.62652384062892
4543,Russia,Europe,2003,11.5874142618764
4544,Russia,Europe,2004,11.5470297529884
4545,Russia,Europe,2005,11.51280290584549
4546,Russia,Europe,2006,11.47527316596911
4547,Russia,Europe,2007,11.42532258454179
4548,Russia,Europe,2008,11.37363117540321
4549,Russia,Europe,2009,11.32953810946084
4550,Russia,Europe,2010,11.3033846156579
4551,Russia,Europe,2011,11.30282262943116
4552,Russia,Europe,2012,11.32013699121714
4553,Russia,Europe,2013,11.3458917085259
4554,Russia,Europe,2014,11.36862836377645
4555,Russia,Europe,2015,11.3765859834761
4556,Russia,Europe,2016,11.370562275993
4557,Russia,Europe,2017,11.36239304352523
4558,Russia,Europe,2018,11.34798780320863
4559,Russia,Europe,2019,11.32027708589342
4710,San Marino,Europe,1990,15.769790850824569
4711,San Marino,Europe,1991,15.777907274117888
4712,San Marino,Europe,1992,15.78572395109285
4713,San Marino,Europe,1993,15.795129714010962
4714,San Marino,Europe,1994,15.80306407478112
4715,San Marino,Europe,1995,15.80795560883044
4716,San Marino,Europe,1996,15.816609905989573
4717,San Marino,Europe,1997,15.82572085837132
4718,San Marino,Europe,1998,15.829646657581712
4719,San Marino,Europe,1999,15.83732736235047
4720,San Marino,Europe,2000,15.84513260109339
4721,San Marino,Europe,2001,15.851419925566502
4722,San Marino,Europe,2002,15.86097332115613
4723,San Marino,Europe,2003,15.869385843183782
4724,San Marino,Europe,2004,15.879756387209
4725,San Marino,Europe,2005,15.88551639787596
4726,San Marino,Europe,2006,15.88682876715098
4727,San Marino,Europe,2007,15.885407879695029
4728,San Marino,Europe,2008,15.8808455713839
4729,San Marino,Europe,2009,15.88152775617099
4730,San Marino,Europe,2010,15.88273158293858
4731,San Marino,Europe,2011,15.89125819676214
4732,San Marino,Europe,2012,15.903579538522411
4733,San Marino,Europe,2013,15.91503862620534
4734,San Marino,Europe,2014,15.92638187725173
4735,San Marino,Europe,2015,15.93491240181012
4736,San Marino,Europe,2016,15.941415020409492
4737,San Marino,Europe,2017,15.94262088812582
4738,San Marino,Europe,2018,15.943052460644038
4739,San Marino,Europe,2019,15.93950855392209
4800,Scotland,Europe,1990,14.2694058879778
4801,Scotland,Europe,1991,14.16820071772996
4802,Scotland,Europe,1992,14.07388533693615
4803,Scotland,Europe,1993,13.995570708186438
4804,Scotland,Europe,1994,13.93901789577895
4805,Scotland,Europe,1995,13.91096818363398
4806,Scotland,Europe,1996,13.90308388378256
4807,Scotland,Europe,1997,13.898607825187453
4808,Scotland,Europe,1998,13.89303361887422
4809,Scotland,Europe,1999,13.888087258780049
4810,Scotland,Europe,2000,13.88011479518288
4811,Scotland,Europe,2001,13.8655068546069
4812,Scotland,Europe,2002,13.8452506525318
4813,Scotland,Europe,2003,13.82595166782366
4814,Scotland,Europe,2004,13.80799144044039
4815,Scotland,Europe,2005,13.79646271785609
4816,Scotland,Europe,2006,13.80081465056382
4817,Scotland,Europe,2007,13.82106994815106
4818,Scotland,Europe,2008,13.851876288219088
4819,Scotland,Europe,2009,13.88252501403626
4820,Scotland,Europe,2010,13.90461826987934
4821,Scotland,Europe,2011,13.92565781997522
4822,Scotland,Europe,2012,13.95342676271314
4823,Scotland,Europe,2013,13.97617885849193
4824,Scotland,Europe,2014,13.987019937650718
4825,Scotland,Europe,2015,13.982481155898313
4826,Scotland,Europe,2016,13.93306691700302
4827,Scotland,Europe,2017,13.89134744307925
4828,Scotland,Europe,2018,13.900119950118258
4829,Scotland,Europe,2019,13.94262129346715
4860,Serbia,Europe,1990,11.49834954861384
4861,Serbia,Europe,1991,11.51906428427546
4862,Serbia,Europe,1992,11.54249356292493
4863,Serbia,Europe,1993,11.55794761944981
4864,Serbia,Europe,1994,11.57257446190647
4865,Serbia,Europe,1995,11.583603674714633
4866,Serbia,Europe,1996,11.59494301851498
4867,Serbia,Europe,1997,11.609282345996789
4868,Serbia,Europe,1998,11.61958962525718
4869,Serbia,Europe,1999,11.626832923513671
4870,Serbia,Europe,2000,11.624398314989309
4871,Serbia,Europe,2001,11.60758671707927
4872,Serbia,Europe,2002,11.56417466575682
4873,Serbia,Europe,2003,11.51182489077549
4874,Serbia,Europe,2004,11.46260385236846
4875,Serbia,Europe,2005,11.4310667886274
4876,Serbia,Europe,2006,11.40650242551151
4877,Serbia,Europe,2007,11.385128263986829
4878,Serbia,Europe,2008,11.36191161603299
4879,Serbia,Europe,2009,11.3392454311862
4880,Serbia,Europe,2010,11.32714882350223
4881,Serbia,Europe,2011,11.32702488243439
4882,Serbia,Europe,2012,11.335743265268093
4883,Serbia,Europe,2013,11.34982967240298
4884,Serbia,Europe,2014,11.3629965185734
4885,Serbia,Europe,2015,11.36684174301264
4886,Serbia,Europe,2016,11.39061469144675
4887,Serbia,Europe,2017,11.41704630253484
4888,Serbia,Europe,2018,11.4030071527148
4889,Serbia,Europe,2019,11.3794795016551
4950,Slovakia,Europe,1990,11.52440652683407
4951,Slovakia,Europe,1991,11.54054028042215
4952,Slovakia,Europe,1992,11.54965146494705
4953,Slovakia,Europe,1993,11.56002717874171
4954,Slovakia,Europe,1994,11.56457723246111
4955,Slovakia,Europe,1995,11.56868587736598
4956,Slovakia,Europe,1996,11.57022007932402
4957,Slovakia,Europe,1997,11.56707414459678
4958,Slovakia,Europe,1998,11.56414313333784
4959,Slovakia,Europe,1999,11.55001834176029
4960,Slovakia,Europe,2000,11.5368892976436
4961,Slovakia,Europe,2001,11.5254876998699
4962,Slovakia,Europe,2002,11.51084965607277
4963,Slovakia,Europe,2003,11.49406797691995
4964,Slovakia,Europe,2004,11.4745791009246
4965,Slovakia,Europe,2005,11.45502998762179
4966,Slovakia,Europe,2006,11.42988558929114
4967,Slovakia,Europe,2007,11.402074842770531
4968,Slovakia,Europe,2008,11.37121989121965
4969,Slovakia,Europe,2009,11.34526698846464
4970,Slovakia,Europe,2010,11.32031260806291
4971,Slovakia,Europe,2011,11.30642149542921
4972,Slovakia,Europe,2012,11.29118109492914
4973,Slovakia,Europe,2013,11.27718319785843
4974,Slovakia,Europe,2014,11.26418204674251
4975,Slovakia,Europe,2015,11.252758995518
4976,Slovakia,Europe,2016,11.2376210186256
4977,Slovakia,Europe,2017,11.22158441685783
4978,Slovakia,Europe,2018,11.21083437685386
4979,Slovakia,Europe,2019,11.20573391428391
4980,Slovenia,Europe,1990,12.227785353558913
4981,Slovenia,Europe,1991,12.24864502085949
4982,Slovenia,Europe,1992,12.26335230534663
4983,Slovenia,Europe,1993,12.27094691277048
4984,Slovenia,Europe,1994,12.27436587810178
4985,Slovenia,Europe,1995,12.27784202676218
4986,Slovenia,Europe,1996,12.27234351761278
4987,Slovenia,Europe,1997,12.25189733619947
4988,Slovenia,Europe,1998,12.222399170679129
4989,Slovenia,Europe,1999,12.19026327422512
4990,Slovenia,Europe,2000,12.159453136932967
4991,Slovenia,Europe,2001,12.1281688659205
4992,Slovenia,Europe,2002,12.09320522376202
4993,Slovenia,Europe,2003,12.05998697100162
4994,Slovenia,Europe,2004,12.01875608722092
4995,Slovenia,Europe,2005,11.98330513254174
4996,Slovenia,Europe,2006,11.940696595214453
4997,Slovenia,Europe,2007,11.884222363404447
4998,Slovenia,Europe,2008,11.82622318401744
4999,Slovenia,Europe,2009,11.77447873002524
5000,Slovenia,Europe,2010,11.73936209731745
5001,Slovenia,Europe,2011,11.71794039778149
5002,Slovenia,Europe,2012,11.69716476439685
5003,Slovenia,Europe,2013,11.68068249029219
5004,Slovenia,Europe,2014,11.67097105135351
5005,Slovenia,Europe,2015,11.66455163920498
5006,Slovenia,Europe,2016,11.65927835571533
5007,Slovenia,Europe,2017,11.65511252979409
5008,Slovenia,Europe,2018,11.645314553736313
5009,Slovenia,Europe,2019,11.62601183415854
5130,Spain,Europe,1990,17.4253179081918
5131,Spain,Europe,1991,17.378612477797482
5132,Spain,Europe,1992,17.334225078457948
5133,Spain,Europe,1993,17.28659465829196
5134,Spain,Europe,1994,17.24814167206188
5135,Spain,Europe,1995,17.21289873873165
5136,Spain,Europe,1996,17.15766700864619
5137,Spain,Europe,1997,17.06341770952108
5138,Spain,Europe,1998,16.95183594867825
5139,Spain,Europe,1999,16.86837441167062
5140,Spain,Europe,2000,16.82822871311571
5141,Spain,Europe,2001,16.8592907614034
5142,Spain,Europe,2002,16.944959012779933
5143,Spain,Europe,2003,17.069146657534322
5144,Spain,Europe,2004,17.199413754487168
5145,Spain,Europe,2005,17.31036692327345
5146,Spain,Europe,2006,17.47409328335336
5147,Spain,Europe,2007,17.72373568036529
5148,Spain,Europe,2008,17.99906223394565
5149,Spain,Europe,2009,18.23638401947312
5150,Spain,Europe,2010,18.37506244575938
5151,Spain,Europe,2011,18.45373898292745
5152,Spain,Europe,2012,18.53432084217877
5153,Spain,Europe,2013,18.60652873013576
5154,Spain,Europe,2014,18.67334189898248
5155,Spain,Europe,2015,18.71925695479332
5156,Spain,Europe,2016,18.7640430693667
5157,Spain,Europe,2017,18.80417382149434
5158,Spain,Europe,2018,18.6590102025605
5159,Spain,Europe,2019,18.31971830422646
5250,Sweden,Europe,1990,15.29642579642498
5251,Sweden,Europe,1991,15.33715429723895
5252,Sweden,Europe,1992,15.36826913565728
5253,Sweden,Europe,1993,15.397256148821588
5254,Sweden,Europe,1994,15.41367338698024
5255,Sweden,Europe,1995,15.425436750315727
5256,Sweden,Europe,1996,15.42775697346046
5257,Sweden,Europe,1997,15.423927969085142
5258,Sweden,Europe,1998,15.423607819873968
5259,Sweden,Europe,1999,15.42147601516058
5260,Sweden,Europe,2000,15.42214016118882
5261,Sweden,Europe,2001,15.425746644100547
5262,Sweden,Europe,2002,15.435340953813707
5263,Sweden,Europe,2003,15.44679436528423
5264,Sweden,Europe,2004,15.45748073949166
5265,Sweden,Europe,2005,15.46091946539514
5266,Sweden,Europe,2006,15.455169706084687
5267,Sweden,Europe,2007,15.43695760083641
5268,Sweden,Europe,2008,15.41348839572203
5269,Sweden,Europe,2009,15.393644867466891
5270,Sweden,Europe,2010,15.38025313088451
5271,Sweden,Europe,2011,15.37082199359951
5272,Sweden,Europe,2012,15.36037836661684
5273,Sweden,Europe,2013,15.34793207553117
5274,Sweden,Europe,2014,15.33466998472259
5275,Sweden,Europe,2015,15.329760230226391
5276,Sweden,Europe,2016,15.325152722948602
5277,Sweden,Europe,2017,15.31808237541315
5278,Sweden,Europe,2018,15.31879823829502
5279,Sweden,Europe,2019,15.33185883815538
5280,Switzerland,Europe,1990,17.3840958739336
5281,Switzerland,Europe,1991,17.38435852631744
5282,Switzerland,Europe,1992,17.3868787613234
5283,Switzerland,Europe,1993,17.384376445277137
5284,Switzerland,Europe,1994,17.37395483547898
5285,Switzerland,Europe,1995,17.36314287121159
5286,Switzerland,Europe,1996,17.34467752619864
5287,Switzerland,Europe,1997,17.319658759829
5288,Switzerland,Europe,1998,17.28713388796621
5289,Switzerland,Europe,1999,17.25063574583126
5290,Switzerland,Europe,2000,17.20445781569226
5291,Switzerland,Europe,2001,17.09253242408741
5292,Switzerland,Europe,2002,16.88923702582554
5293,Switzerland,Europe,2003,16.662342749907218
5294,Switzerland,Europe,2004,16.47518823860116
5295,Switzerland,Europe,2005,16.40374906657593
5296,Switzerland,Europe,2006,16.4956098243286
5297,Switzerland,Europe,2007,16.70010317259012
5298,Switzerland,Europe,2008,16.94437035489394
5299,Switzerland,Europe,2009,17.14313943254432
5300,Switzerland,Europe,2010,17.22741952325488
5301,Switzerland,Europe,2011,17.22371457070638
5302,Switzerland,Europe,2012,17.21103512361129
5303,Switzerland,Europe,2013,17.191945067578278
5304,Switzerland,Europe,2014,17.177213542692222
5305,Switzerland,Europe,2015,17.170016147513408
5306,Switzerland,Europe,2016,17.17556664139138
5307,Switzerland,Europe,2017,17.17619298774976
5308,Switzerland,Europe,2018,17.14053382962404
5309,Switzerland,Europe,2019,17.07454683578732
5760,Ukraine,Europe,1990,12.5084913189681
5761,Ukraine,Europe,1991,12.588306905359351
5762,Ukraine,Europe,1992,12.66530992470967
5763,Ukraine,Europe,1993,12.73801493640994
5764,Ukraine,Europe,1994,12.798685421023707
5765,Ukraine,Europe,1995,12.843022458449273
5766,Ukraine,Europe,1996,12.87120321471012
5767,Ukraine,Europe,1997,12.88467163873974
5768,Ukraine,Europe,1998,12.88388191406233
5769,Ukraine,Europe,1999,12.87880577979835
5770,Ukraine,Europe,2000,12.87438373121104
5771,Ukraine,Europe,2001,12.85609275799814
5772,Ukraine,Europe,2002,12.812999277988398
5773,Ukraine,Europe,2003,12.756137547319607
5774,Ukraine,Europe,2004,12.69126128981668
5775,Ukraine,Europe,2005,12.63557613370676
5776,Ukraine,Europe,2006,12.5975778082829
5777,Ukraine,Europe,2007,12.58042647426044
5778,Ukraine,Europe,2008,12.5733942451715
5779,Ukraine,Europe,2009,12.56610662945749
5780,Ukraine,Europe,2010,12.54658359974998
5781,Ukraine,Europe,2011,12.51021090626278
5782,Ukraine,Europe,2012,12.46368368020512
5783,Ukraine,Europe,2013,12.41485652500873
5784,Ukraine,Europe,2014,12.37645824272723
5785,Ukraine,Europe,2015,12.3574426649114
5786,Ukraine,Europe,2016,12.36978986364114
5787,Ukraine,Europe,2017,12.38240410747192
5788,Ukraine,Europe,2018,12.3900988913785
5789,Ukraine,Europe,2019,12.39784683815513
5820,United Kingdom,Europe,1990,15.04933483510737
5821,United Kingdom,Europe,1991,15.01031567918939
5822,United Kingdom,Europe,1992,14.97406397062764
5823,United Kingdom,Europe,1993,14.94258600328598
5824,United Kingdom,Europe,1994,14.91942154773186
5825,United Kingdom,Europe,1995,14.906695481866288
5826,United Kingdom,Europe,1996,14.90320576992252
5827,United Kingdom,Europe,1997,14.90185909247142
5828,United Kingdom,Europe,1998,14.90129778436019
5829,United Kingdom,Europe,1999,14.89842362711514
5830,United Kingdom,Europe,2000,14.89019815539482
5831,United Kingdom,Europe,2001,14.862527093295189
5832,United Kingdom,Europe,2002,14.81201794311211
5833,United Kingdom,Europe,2003,14.75412054682417
5834,United Kingdom,Europe,2004,14.70431884682103
5835,United Kingdom,Europe,2005,14.678487461124831
5836,United Kingdom,Europe,2006,14.6988103599247
5837,United Kingdom,Europe,2007,14.76274267149452
5838,United Kingdom,Europe,2008,14.84635611318234
5839,United Kingdom,Europe,2009,14.923651554547678
5840,United Kingdom,Europe,2010,14.971830498735187
5841,United Kingdom,Europe,2011,15.02006760194566
5842,United Kingdom,Europe,2012,15.10066089950318
5843,United Kingdom,Europe,2013,15.18797337902075
5844,United Kingdom,Europe,2014,15.25770056705488
5845,United Kingdom,Europe,2015,15.28504829823836
5846,United Kingdom,Europe,2016,15.21976681423001
5847,United Kingdom,Europe,2017,15.15391105657848
5848,United Kingdom,Europe,2018,15.14306895474774
5849,United Kingdom,Europe,2019,15.13074861426654
6060,Wales,Europe,1990,14.80462217457765
6061,Wales,Europe,1991,14.762678417158352
6062,Wales,Europe,1992,14.71971067507194
6063,Wales,Europe,1993,14.68410909734437
6064,Wales,Europe,1994,14.65436086830455
6065,Wales,Europe,1995,14.62853406699291
6066,Wales,Europe,1996,14.6064499171084
6067,Wales,Europe,1997,14.58464355149777
6068,Wales,Europe,1998,14.5700271924659
6069,Wales,Europe,1999,14.555041644138008
6070,Wales,Europe,2000,14.53844294926222
6071,Wales,Europe,2001,14.50922333468518
6072,Wales,Europe,2002,14.460455217218673
6073,Wales,Europe,2003,14.405858274803778
6074,Wales,Europe,2004,14.3633736545383
6075,Wales,Europe,2005,14.34417295098166
6076,Wales,Europe,2006,14.340948234812078
6077,Wales,Europe,2007,14.34466373989327
6078,Wales,Europe,2008,14.35642807536763
6079,Wales,Europe,2009,14.36187335270552
6080,Wales,Europe,2010,14.36894647992015
6081,Wales,Europe,2011,14.375965551896767
6082,Wales,Europe,2012,14.39429287150307
6083,Wales,Europe,2013,14.41401034949899
6084,Wales,Europe,2014,14.431265522543727
6085,Wales,Europe,2015,14.44054117879162
6086,Wales,Europe,2016,14.429837462594469
6087,Wales,Europe,2017,14.41361583556549
6088,Wales,Europe,2018,14.42125016193131
6089,Wales,Europe,2019,14.43710378034512
